"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Trait.name"
"3174","NsiI.TP321836",10,43096218,0.000074280728530252,0.140823314214071,106,NA,NA,0.0490196834793685,NA,0.0490196834793685,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","fprind"
"3175","NsiI.TP370880",3,68111215,0.0000747422177012556,0.0505004599555944,106,NA,NA,0.0490196834793685,NA,0.0490196834793685,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","fprind"
"3176","PstI.TP1193586",1,61024932,0.00000102153355152463,0.250380583844066,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3177","PstI.TP691752",11,4785,0.00000244532562517795,0.0760923937956453,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3178","PstI.TP1248844",8,1028461,0.00000307762646076374,0.0774939761264267,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3179","PstI.TP539779",2,5282633,0.00000426490347967457,0.0968645019613543,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3180","PstI.TP142379",11,1189,0.00000540584824136686,0.308252353183972,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3181","NsiI.TP465411",11,14678,0.00000555972533110617,0.133631158155866,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3182","PstI.TP722093",9,3026606,0.00000656452778197973,0.145117853875322,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3183","PstI.TP850999",11,5898,0.00000670093046313366,0.0904924869109497,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3184","NsiI.TP800691",1,19575278,0.00000777678604515377,0.0903353416803515,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3185","PstI.TP126605",11,1062,0.00000830293741682156,0.430692583587871,112,NA,NA,0.0217819260192897,NA,0.0217819260192897,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3186","PstI.TP73689",2,68257747,0.00000999110293165693,0.12969964817065,112,NA,NA,0.023262572299499,NA,0.023262572299499,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3187","NsiI.TP239837",3,2466199,0.0000106408045892349,0.282437451771245,112,NA,NA,0.023262572299499,NA,0.023262572299499,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3188","NsiI.TP77051",7,6197408,0.00001416995512701,0.366853915107735,112,NA,NA,0.0285949694463061,NA,0.0285949694463062,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3189","PstI.TP640452",2,13526708,0.0000158429771046124,0.431352601473506,112,NA,NA,0.0296874758116002,NA,0.0296874758116001,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3190","PstI.TP123078",11,1018,0.0000206647376576686,0.248364873903045,112,NA,NA,0.0313874358437167,NA,0.0313874358437167,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3191","NsiI.TP166380",1,6560443,0.0000214123932663141,0.230025503363533,112,NA,NA,0.0313874358437167,NA,0.0313874358437167,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3192","PstI.TP940968",7,61142166,0.0000225653974336327,0.0857109658332788,112,NA,NA,0.0313874358437167,NA,0.0313874358437167,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3193","PstI.TP35935",2,4118637,0.0000225770404316996,0.435134853662148,112,NA,NA,0.0313874358437167,NA,0.0313874358437167,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3194","PstI.TP883579",2,47758114,0.0000227323809190599,0.0952345051966149,112,NA,NA,0.0313874358437167,NA,0.0313874358437167,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3195","PstI.TP689267",11,4765,0.0000243826256065016,0.24316260817668,112,NA,NA,0.0319826900080481,NA,0.0319826900080481,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3196","NsiI.TP324424",11,12697,0.0000275964334517932,0.0753952424503407,112,NA,NA,0.0334517630798827,NA,0.0334517630798827,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3197","NsiI.TP482910",11,14929,0.0000280528622305946,0.0940810697613658,112,NA,NA,0.0334517630798827,NA,0.0334517630798827,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3198","PstI.TP297382",4,4364885,0.0000316932409204822,0.111326018561267,112,NA,NA,0.0350332395037616,NA,0.0350332395037616,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3199","PstI.TP532633",11,3982,0.0000320499255961835,0.168386227464313,112,NA,NA,0.0350332395037616,NA,0.0350332395037616,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3200","NsiI.TP493930",3,1747107,0.0000379486989994085,0.151475897308958,112,NA,NA,0.0398218467820193,NA,0.0398218467820193,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3201","NsiI.TP791431",10,43096232,0.0000407878283463848,0.230921771903623,112,NA,NA,0.0398548380618327,NA,0.0398548380618328,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3202","PstI.TP823292",11,5698,0.0000414915203892879,0.065404623222277,112,NA,NA,0.0398548380618327,NA,0.0398548380618328,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3203","PstI.TP996188",3,73444130,0.0000425377550404558,0.240519469274731,112,NA,NA,0.0398548380618327,NA,0.0398548380618328,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3204","NsiI.TP587080",11,16414,0.0000444715153784992,0.364563346622841,112,NA,NA,0.0402298529117086,NA,0.0402298529117086,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3205","NsiI.TP663562",11,17249,0.0000466744907476862,0.477898051190813,112,NA,NA,0.0406047777330344,NA,0.0406047777330344,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3206","NsiI.TP336547",6,58396661,0.0000479815548419633,0.239561005996547,112,NA,NA,0.0406047777330344,NA,0.0406047777330344,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3207","NsiI.TP159695",6,57820247,0.000055212318823825,0.171951913362554,112,NA,NA,0.0438342924737001,NA,0.0438342924737,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3208","PstI.TP1251568",11,8808,0.0000559778364918275,0.128637104011172,112,NA,NA,0.0438342924737001,NA,0.0438342924737,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3209","NsiI.TP670319",11,17373,0.0000568104728255623,0.260893216654488,112,NA,NA,0.0438342924737001,NA,0.0438342924737,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3210","PstI.TP254236",11,2071,0.0000616332354999947,0.20911219150639,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3211","GFk45ctg47373_237",3,71014549,0.0000621849536137878,0.383572927608967,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3212","PstI.TP340301",7,1987573,0.0000709303448530916,0.376756581736191,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3213","NsiI.TP701706",3,45628159,0.0000721253763242459,0.0962953975633205,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3214","NsiI.TP772261",11,18645,0.0000743107507141171,0.341965206923449,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3215","NsiI.TP634419",3,55382335,0.0000760602460315094,0.0867687006520165,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3216","PstI.TP683635",6,3936964,0.0000779905440574825,0.170082333031842,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3217","PstI.TP1266357",11,8917,0.0000818687211645501,0.0805259553009423,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3218","NsiI.TP129464",6,43607339,0.000082189520769075,0.0795961610865944,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3219","PstI.TP1132320",11,7943,0.0000831418866185983,0.291028763186506,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3220","NsiI.TP695575",5,13207424,0.0000838758667198979,0.435970906108965,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3221","PstI.TP77944",11,650,0.000085178677292681,0.452602535240433,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3222","PstI.TP36018",4,52630073,0.0000853375962151199,0.489185307536625,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3223","PstI.TP214139",3,10115683,0.0000859308666220821,0.138245361682426,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3224","NsiI.TP335912",4,67755385,0.0000865225219044865,0.0831480774609921,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3225","NsiI.TP260623",8,49124523,0.0000871066244766239,0.241798891752892,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3226","PstI.TP201411",2,14003821,0.0000885445619033101,0.0657360432597944,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3227","NsiI.TP336731",11,12838,0.0000888142308872508,0.254164566607704,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3228","PstI.TP1014870",2,75357159,0.0000902345215872955,0.351516754523154,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3229","NsiI.TP655174",1,6196438,0.000090752362477394,0.200427874234918,112,NA,NA,0.0440888421709621,NA,0.0440888421709621,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3230","NsiI.TP501821",5,53570195,0.0000948984546732517,0.208539903892201,112,NA,NA,0.0452648374526924,NA,0.0452648374526925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3231","NsiI.TP214170",2,70879253,0.0000976920153855995,0.355825776725212,112,NA,NA,0.0452777459270255,NA,0.0452777459270255,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3232","PstI.TP716078",6,52929303,0.0000983773544957099,0.453928828465883,112,NA,NA,0.0452777459270255,NA,0.0452777459270255,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3233","NsiI.TP535064",11,15752,0.000101266308711117,0.292285139342496,112,NA,NA,0.045803799012542,NA,0.0458037990125421,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3234","PstI.TP735086",11,5069,0.000104047425031568,0.153088594286699,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3235","PstI.TP317521",4,66042591,0.000105713845128701,0.100551183676327,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3236","PstI.TP267556",3,2124660,0.000108604377018413,0.202583532974226,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3237","NsiI.TP823075",3,72605095,0.000111735044540692,0.0839981528342287,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3238","GFSSContig20549_800",10,60693077,0.000112256767547528,0.203374708834156,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3239","PstI.TP684437",2,76993284,0.000112856296172589,0.0666091758105449,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3240","NsiI.TP301688",1,4594203,0.000116994194728999,0.194498170585677,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3241","PstI.TP1193653",11,8441,0.00011730556201075,0.307213568912627,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3242","NsiI.TP59121",10,2271140,0.000118115422408533,0.0562585911320108,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3243","PstI.TP437245",9,54288726,0.000121354601307409,0.149069359756666,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3244","PstI.TP116046",7,62490129,0.000122073569748631,0.159430558232684,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3245","NsiI.TP59425",6,55557420,0.000125115683814493,0.184543133801788,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3246","PstI.TP1080621",3,3657091,0.000126022539834453,0.34167963123023,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3247","PstI.TP669284",1,3667773,0.000126980878751846,0.291556036568102,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3248","PstI.TP824845",6,53159275,0.000128480216826278,0.299534349552645,112,NA,NA,0.0461719179208298,NA,0.0461719179208298,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3249","NsiI.TP814761",9,9994604,0.000136530858439255,0.412810670006789,112,NA,NA,0.0478521598511062,NA,0.0478521598511063,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3250","NsiI.TP234352",11,11757,0.000136803841916329,0.133066140038368,112,NA,NA,0.0478521598511062,NA,0.0478521598511063,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3251","PstI.TP1091731",11,7624,0.000140313198287124,0.0795572498346395,112,NA,NA,0.0484339005771634,NA,0.0484339005771633,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3252","PstI.TP1053336",1,3955998,0.000143602926121433,0.309910890317094,112,NA,NA,0.0489257034268787,NA,0.0489257034268789,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3253","NsiI.TP615699",1,24833300,0.000147441175684398,0.205420912861435,112,NA,NA,0.0495022688633926,NA,0.0495022688633925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3254","PstI.TP794253",4,67319866,0.000149817274013159,0.273546103642696,112,NA,NA,0.0495022688633926,NA,0.0495022688633925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3255","NsiI.TP509742",9,47862370,0.000152376126764341,0.203770472773321,112,NA,NA,0.0495022688633926,NA,0.0495022688633925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3256","NsiI.TP753743",9,41089177,0.000154112134078332,0.077945806207238,112,NA,NA,0.0495022688633926,NA,0.0495022688633925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3257","PstI.TP1060464",4,60920381,0.000154729970526728,0.0884288674819439,112,NA,NA,0.0495022688633926,NA,0.0495022688633925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3258","PstI.TP724455",2,66559519,0.000159361252039882,0.339119180775376,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3259","PstI.TP915106",11,6392,0.000160140740028249,0.115630743357709,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3260","PstI.TP927956",3,304752,0.000162125306810271,0.0857874095122997,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3261","NsiI.TP432637",2,65336133,0.000164169337847256,0.437990107146454,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3262","NsiI.TP787181",11,18814,0.00016527717914613,0.0553653825706378,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","MLM+SUPER","PS_Y","GAPIT","ADD"
"3263","PstI.TP650369",3,70976262,0.000000110440035393112,0.078340235143633,114,NA,NA,0.00265169764438351,NA,0.00265169764438351,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3264","PstI.TP178720",1,58289912,0.00000026495808110695,0.0588235294117647,114,NA,NA,0.00265169764438351,NA,0.00265169764438351,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3265","NsiI.TP555065",11,15993,0.000000303235988913263,0.12228313344078,114,NA,NA,0.00265169764438351,NA,0.00265169764438351,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3266","NsiI.TP23487",11,9381,0.000000541970179360247,0.0935364279618133,114,NA,NA,0.00355451142133418,NA,0.00355451142133418,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3267","NsiI.TP466452",11,14696,0.00000184957526440864,0.271224472131863,114,NA,NA,0.00970435149729927,NA,0.00970435149729925,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3268","NsiI.TP689875",11,17622,0.00000230082600741932,0.448546320993532,114,NA,NA,0.0100599782464397,NA,0.0100599782464397,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3269","NsiI.TP423584",2,57602883,0.00000340724708439499,0.0603609013244543,114,NA,NA,0.0127693885731455,NA,0.0127693885731455,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3270","NsiI.TP423114",3,74119294,0.00000720177789116601,0.132059705789029,114,NA,NA,0.0236164301496062,NA,0.0236164301496061,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3271","PstI.TP495406",10,8851249,0.00000828751904540811,0.0701618504353246,114,NA,NA,0.0241571971819152,NA,0.0241571971819151,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3272","NsiI.TP511628",11,15447,0.0000122939935681011,0.0908846082336054,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3273","NsiI.TP697661",11,17716,0.0000145577372582255,0.0666015723688035,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3274","PstI.TP730477",11,5034,0.0000154225444565226,0.179192155434629,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3275","NsiI.TP159785",1,11512824,0.0000157626737251445,0.209325439619423,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3276","PstI.TP314326",4,1792445,0.0000158304816381644,0.228222059275581,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3277","PstI.TP1201445",11,8486,0.0000162521322640804,0.10967991908286,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3278","NsiI.TP443023",2,56699414,0.0000168580871005849,0.0654961107346117,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3279","PstI.TP1140805",11,7994,0.0000187683214608994,0.0725852770742665,114,NA,NA,0.0281658856077087,NA,0.0281658856077087,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3280","PstI.TP527171",11,3934,0.000019325529501363,0.0502260219063599,114,NA,NA,0.0281658856077087,NA,0.0281658856077087,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3281","PstI.TP492157",11,3737,0.000025991823434112,0.124044462779261,114,NA,NA,0.0358878682089734,NA,0.0358878682089734,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3282","PstI.TP957297",11,6673,0.0000388459667459547,0.158447113155092,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3283","PstI.TP548880",3,64984146,0.0000405450999986512,0.190504338401331,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3284","PstI.TP68682",1,65572744,0.0000410162507693575,0.057536150974163,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3285","PstI.TP10834",11,85,0.0000420699961582127,0.148443078288197,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3286","NsiI.TP489836",1,57849492,0.0000436459276717216,0.0622036886458337,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3287","PstI.TP210734",11,1725,0.0000460782186155773,0.0701954736931476,114,NA,NA,0.0483526394864422,NA,0.0483526394864422,"124+36088im","MLM+SUPER","PS_Y","GAPIT","AIL"
"3288","NsiI.TP563229",3,13084031,0.00000163711181978513,0.193163963753988,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3289","PstI.TP803637",11,5567,0.00000392641806444503,0.165575660119196,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3290","NsiI.TP620600",11,16796,0.00000583974818782817,0.103357746915839,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3291","PstI.TP1280049",3,4545043,0.00000591696490349915,0.164036571601924,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3292","PstI.TP648736",4,60109935,0.00000623041079410574,0.166010904230909,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3293","PstI.TP849929",6,57879722,0.00000646454992392244,0.241846948074906,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3294","NsiI.TP404457",1,76403176,0.00000764978966938466,0.204502638316,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3295","PstI.TP504809",4,5155593,0.00000793842304055766,0.397918501043684,114,NA,NA,0.0260320737557487,NA,0.0260320737557487,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
"3296","NsiI.TP548243",11,15891,0.0000103655588360599,0.295676084546137,114,NA,NA,0.0302144522783551,NA,0.030214452278355,"124+36088im","MLM+SUPER","PS_Y","GAPIT","Bcirc_cm"
